trade_id,quantity,underlying,expiry,payment_time,strike,call_put,type
450,-10,ACIW,2.75662,2.76209,136,PUT,REGULAR
451,10,AMRK,3.48511,3.49058,88,CALL,REGULAR
452,10,ALJJ,3.24372,3.24919,74,PUT,REGULAR
453,-10,AEY,1.85462,1.86009,64,CALL,REGULAR
454,10,EMDR,2.87574,2.88121,91,PUT,REGULAR
455,10,FUBC,4.73825,4.74372,88,CALL,REGULAR
456,-10,ADMA,2.6064,2.61187,74,PUT,ODD
457,10,FCCY,1.66599,1.67146,58,CALL,REGULAR
458,10,SWIN,1.39815,1.40362,97,PUT,REGULAR
459,-10,ADMA,2.29233,2.2978,37,CALL,REGULAR
460,10,SWIN,2.47788,2.48335,109,PUT,REGULAR
461,10,AMAG,3.06154,3.06701,125,CALL,REGULAR
462,-10,AGNCP,1.98446,1.98993,131,PUT,REGULAR
463,10,SHLM,1.39481,1.40028,74,CALL,REGULAR
464,10,AMAG,0.42666,0.43213,109,PUT,ODD
465,-10,FLWS,4.19678,4.20225,103,CALL,REGULAR
466,10,SHLM,0.81033,0.8158,92,PUT,REGULAR
467,10,SRCE,0.35872,0.36419,35,CALL,REGULAR
468,-10,AGNCB,1.04598,1.05145,130,PUT,REGULAR
469,10,ALJJ,4.12122,4.12669,58,CALL,REGULAR
470,10,ASV,2.89057,2.89604,142,PUT,REGULAR
471,-10,ACAD,4.95494,4.96041,146,CALL,REGULAR
472,10,ACNB,3.47156,3.47703,62,PUT,ODD
473,10,RUDR,3.30574,3.31121,149,CALL,REGULAR
474,-10,AMAG,3.0703,3.07577,106,PUT,REGULAR
475,10,ANIP,4.07913,4.0846,99,CALL,REGULAR
476,10,ARMH,3.19197,3.19744,21,PUT,REGULAR
477,-10,ATNY,0.09435,0.09982,76,CALL,REGULAR
478,10,ASBB,2.51359,2.51906,125,PUT,REGULAR
479,10,JOBS,4.50045,4.50592,142,CALL,REGULAR
480,-10,EMDR,0.57578,0.58125,51,PUT,ODD
481,10,TURN,0.9629,0.96837,59,CALL,REGULAR
482,10,EMDR,3.48349,3.48896,46,PUT,REGULAR
483,-10,FLWS,4.70173,4.7072,63,CALL,REGULAR
484,10,ACAD,0.74787,0.75334,77,PUT,REGULAR
485,10,ACMR,2.99193,2.9974,123,CALL,REGULAR
486,-10,UHAL,3.1768,3.18227,95,PUT,REGULAR
487,10,JOBS,1.07029,1.07576,66,CALL,REGULAR
488,10,CAFD,4.83642,4.84189,67,PUT,ODD
489,-10,ANIP,2.07602,2.08149,20,CALL,REGULAR
490,10,EMDR,1.85081,1.85628,30,PUT,REGULAR
491,10,ABMD,0.5611,0.56657,31,CALL,REGULAR
492,-10,ADTN,2.46357,2.46904,94,PUT,REGULAR
493,10,ASV,4.44948,4.45495,125,CALL,REGULAR
494,10,ASML,0.23543,0.2409,46,PUT,REGULAR
495,-10,JOBS,1.4974,1.50287,75,CALL,REGULAR
496,10,ABMD,2.22749,2.23296,138,PUT,ODD
497,10,AMRK,0.45702,0.46249,116,CALL,REGULAR
498,-10,AGNCP,4.40518,4.41065,20,PUT,REGULAR
499,10,AMCX,2.05124,2.05671,78,CALL,REGULAR
500,10,AMAG,2.63558,2.64105,139,PUT,REGULAR
501,-10,ABMD,4.47478,4.48025,145,CALL,REGULAR
502,10,ARMH,2.14388,2.14935,133,PUT,REGULAR
503,10,AMRK,0.4474,0.45287,38,CALL,REGULAR
504,-10,ASV,2.92529,2.93076,84,PUT,ODD
505,10,ARRS,1.84841,1.85388,22,CALL,REGULAR
506,10,AEPI,0.79357,0.79904,79,PUT,REGULAR
507,-10,SSRX,0.3038,0.30927,56,CALL,REGULAR
508,10,SHLM,0.7754,0.78087,137,PUT,REGULAR
509,10,AMCX,0.59559,0.60106,100,CALL,REGULAR
510,-10,FCTY,2.61629,2.62176,132,PUT,REGULAR
511,10,SWIN,0.57859,0.58406,141,CALL,REGULAR
512,10,FUBC,4.05351,4.05898,132,PUT,ODD
513,-10,SHLM,3.33334,3.33881,98,CALL,REGULAR
514,10,TURN,3.71231,3.71778,122,PUT,REGULAR
515,10,UHAL,4.44419,4.44966,136,CALL,REGULAR
516,-10,AEPI,4.01018,4.01565,89,PUT,REGULAR
517,10,ACNB,0.31987,0.32534,80,CALL,REGULAR
518,10,AAON,1.67982,1.68529,84,PUT,REGULAR
519,-10,ALJJ,3.7143,3.71977,144,CALL,REGULAR
520,10,ARIS,2.06723,2.0727,39,PUT,ODD
521,10,AEZS,4.33827,4.34374,62,CALL,REGULAR
522,-10,AGNCP,3.71266,3.71813,21,PUT,REGULAR
523,10,FUBC,1.43257,1.43804,41,CALL,REGULAR
524,10,AMAG,2.21472,2.22019,23,PUT,REGULAR
525,-10,ASML,1.93226,1.93773,99,CALL,REGULAR
526,10,AMRK,4.80647,4.81194,105,PUT,REGULAR
527,10,ASV,1.80064,1.80611,120,CALL,REGULAR
528,-10,ANAD,4.83162,4.83709,146,PUT,ODD
529,10,AEY,1.46469,1.47016,83,CALL,REGULAR
530,10,JOBS,1.4035,1.40897,115,PUT,REGULAR
531,-10,AAON,3.50217,3.50764,37,CALL,REGULAR
532,10,ARCW,1.81789,1.82336,136,PUT,REGULAR
533,10,ACNB,1.47954,1.48501,48,CALL,REGULAR
534,-10,ANSS,2.21682,2.22229,33,PUT,REGULAR
535,10,ACIU,0.17075,0.17622,74,CALL,REGULAR
536,10,SRCE,0.55781,0.56328,83,PUT,ODD
537,-10,ASBB,2.54302,2.54849,77,CALL,REGULAR
538,10,ANSS,4.981,4.98647,39,PUT,REGULAR
539,10,FCTY,3.9621,3.96757,59,CALL,REGULAR
540,-10,ACAD,2.90164,2.90711,116,PUT,REGULAR
541,10,TURN,2.45202,2.45749,24,CALL,REGULAR
542,10,ADMA,3.80123,3.8067,36,PUT,REGULAR
543,-10,ANAD,0.07709,0.08256,23,CALL,REGULAR
544,10,UHAL,4.53498,4.54045,123,PUT,ODD
545,10,ARRS,4.48429,4.48976,65,CALL,REGULAR
546,-10,ACNB,4.2878,4.29327,29,PUT,REGULAR
547,10,AMRK,1.45869,1.46416,149,CALL,REGULAR
548,10,AEY,4.37316,4.37863,61,PUT,REGULAR
549,-10,AGNC,0.75937,0.76484,58,CALL,REGULAR
550,10,FLWS,0.46906,0.47453,113,PUT,REGULAR
551,10,ANSS,1.58231,1.58778,86,CALL,REGULAR
552,-10,ARMH,0.83554,0.84101,104,PUT,ODD
553,10,TURN,1.032,1.03747,39,CALL,REGULAR
554,10,SWIN,1.92374,1.92921,28,PUT,REGULAR
555,-10,ABMD,0.84724,0.85271,23,CALL,REGULAR
556,10,AEPI,4.10315,4.10862,66,PUT,REGULAR
557,10,ANIP,0.47917,0.48464,118,CALL,REGULAR
558,-10,ARRS,0.59084,0.59631,144,PUT,REGULAR
559,10,ADMA,0.71512,0.72059,74,CALL,REGULAR
560,10,UHAL,0.35669,0.36216,89,PUT,ODD
561,-10,VNET,1.99916,2.00463,145,CALL,REGULAR
562,10,ARMH,2.54189,2.54736,85,PUT,REGULAR
563,10,FCTY,3.11984,3.12531,99,CALL,REGULAR
564,-10,ANIP,1.39065,1.39612,127,PUT,REGULAR
565,10,ABMD,1.90365,1.90912,87,CALL,REGULAR
566,10,ACIU,3.60199,3.60746,93,PUT,REGULAR
567,-10,ACAD,4.25482,4.26029,119,CALL,REGULAR
568,10,ASDR,4.79077,4.79624,20,PUT,ODD
569,10,FCCY,4.03867,4.04414,124,CALL,REGULAR
570,-10,ABMD,3.70824,3.71371,64,PUT,REGULAR
571,10,ASV,2.02772,2.03319,102,CALL,REGULAR
572,10,PIH,1.77861,1.78408,127,PUT,REGULAR
573,-10,AAON,4.33779,4.34326,72,CALL,REGULAR
574,10,PIH,4.82801,4.83348,94,PUT,REGULAR
575,10,FUBC,2.25928,2.26475,120,CALL,REGULAR
576,-10,ADMA,3.14225,3.14772,120,PUT,ODD
577,10,ASV,2.79729,2.80276,123,CALL,REGULAR
578,10,ACNB,4.72613,4.7316,58,PUT,REGULAR
579,-10,EGHT,3.59342,3.59889,77,CALL,REGULAR
580,10,ARMH,0.14312,0.14859,140,PUT,REGULAR
581,10,VNET,4.32617,4.33164,145,CALL,REGULAR
582,-10,AMRK,2.70235,2.70782,40,PUT,REGULAR
583,10,JOBS,3.33955,3.34502,147,CALL,REGULAR
584,10,ACMR,4.61692,4.62239,82,PUT,ODD
585,-10,SHLM,2.43235,2.43782,59,CALL,REGULAR
586,10,AAON,3.0329,3.03837,33,PUT,REGULAR
587,10,ACMR,2.52105,2.52652,106,CALL,REGULAR
588,-10,ADTN,4.73718,4.74265,100,PUT,REGULAR
589,10,AMRK,2.34836,2.35383,52,CALL,REGULAR
590,10,ARMH,1.61295,1.61842,32,PUT,REGULAR
591,-10,ALJJ,2.71419,2.71966,124,CALL,REGULAR
592,10,ACMR,1.95638,1.96185,141,PUT,ODD
593,10,AMAG,2.98734,2.99281,78,CALL,REGULAR
594,-10,ANSS,1.80732,1.81279,28,PUT,REGULAR
595,10,ACNB,3.3765,3.38197,51,CALL,REGULAR
596,10,SRCE,4.06998,4.07545,113,PUT,REGULAR
597,-10,FCTY,4.44604,4.45151,73,CALL,REGULAR
598,10,RUDR,2.88572,2.89119,115,PUT,REGULAR
599,10,JOBS,2.91776,2.92323,88,CALL,REGULAR
600,-10,ADMA,2.07728,2.08275,43,PUT,ODD
601,10,ACIU,2.88826,2.89373,112,CALL,REGULAR
602,10,ARIS,0.28339,0.28886,85,PUT,REGULAR
603,-10,ACMR,1.37704,1.38251,47,CALL,REGULAR
604,10,ALJJ,0.21076,0.21623,26,PUT,REGULAR
605,10,FUBC,1.73576,1.74123,78,CALL,REGULAR
606,-10,AAON,3.60552,3.61099,147,PUT,REGULAR
607,10,JOBS,3.85933,3.8648,54,CALL,REGULAR
608,10,AMAG,3.25182,3.25729,112,PUT,ODD
609,-10,VNET,0.81157,0.81704,101,CALL,REGULAR
610,10,FUBC,4.97931,4.98478,47,PUT,REGULAR
611,10,ALJJ,4.84384,4.84931,143,CALL,REGULAR
612,-10,EMDR,3.74259,3.74806,67,PUT,REGULAR
613,10,ACIW,1.40144,1.40691,79,CALL,REGULAR
614,10,ARIS,2.08554,2.09101,102,PUT,REGULAR
615,-10,CAFD,0.79858,0.80405,144,CALL,REGULAR
616,10,ASML,4.85096,4.85643,94,PUT,ODD
617,10,ARRS,2.87268,2.87815,50,CALL,REGULAR
618,-10,EGHT,4.30808,4.31355,80,PUT,REGULAR
619,10,ARMH,3.22133,3.2268,150,CALL,REGULAR
620,10,ASBB,3.90689,3.91236,131,PUT,REGULAR
621,-10,FCTY,2.51668,2.52215,119,CALL,REGULAR
622,10,FCTY,2.99247,2.99794,42,PUT,REGULAR
623,10,ACMR,0.50282,0.50829,33,CALL,REGULAR
624,-10,AGNCB,1.51971,1.52518,67,CALL,ODD
625,10,ADTN,2.3836,2.38907,58,PUT,REGULAR
626,10,AEPI,1.90738,1.91285,128,CALL,REGULAR
627,-10,ACAD,2.0954,2.10087,46,PUT,REGULAR
628,10,SWIN,2.51151,2.51698,60,CALL,REGULAR
629,10,ASV,1.49536,1.50083,76,PUT,REGULAR
630,-10,SSRX,4.1713,4.17677,127,CALL,REGULAR
631,10,FCCY,0.9853,0.99077,42,PUT,REGULAR
632,10,AMAG,4.99694,5.00241,144,CALL,ODD
633,-10,ACIW,3.95863,3.9641,35,PUT,REGULAR
634,10,AEPI,4.48401,4.48948,106,CALL,REGULAR
635,10,SSRX,2.81783,2.8233,141,PUT,REGULAR
636,-10,ACIW,0.3408,0.34627,118,CALL,REGULAR
637,10,ARMH,1.08008,1.08555,39,PUT,REGULAR
638,10,ASDR,4.35811,4.36358,38,CALL,REGULAR
639,-10,AEY,4.93366,4.93913,103,PUT,REGULAR
640,10,TWOU,4.95346,4.95893,48,CALL,ODD
641,10,ANSS,2.59646,2.60193,142,PUT,REGULAR
642,-10,AEPI,3.78804,3.79351,122,CALL,REGULAR
643,10,ACIW,4.80716,4.81263,124,PUT,REGULAR
644,10,EMDR,1.06034,1.06581,107,CALL,REGULAR
645,-10,AGNCP,0.94446,0.94993,142,PUT,REGULAR
646,10,ARMH,2.068,2.07347,77,CALL,REGULAR
647,10,ASV,3.67746,3.68293,107,PUT,REGULAR
648,-10,ARCW,4.25441,4.25988,27,CALL,ODD
649,10,ARMH,2.52677,2.53224,71,PUT,REGULAR
650,10,ADMA,0.6676,0.67307,99,CALL,REGULAR
651,-10,ACIW,1.20326,1.20873,140,PUT,REGULAR
652,10,ASV,2.81225,2.81772,21,CALL,REGULAR
653,10,ATNY,1.23227,1.23774,126,PUT,REGULAR
654,-10,VNET,1.75818,1.76365,77,CALL,REGULAR
655,10,AMCX,1.53475,1.54022,61,PUT,REGULAR
656,10,ACIU,2.85824,2.86371,132,CALL,ODD
657,-10,SRCE,2.93618,2.94165,77,PUT,REGULAR
658,10,ALJJ,2.98928,2.99475,88,CALL,REGULAR
659,10,SHLM,1.58953,1.595,23,PUT,REGULAR
660,-10,ARIS,1.70582,1.71129,30,CALL,REGULAR
661,10,AGNCP,4.26066,4.26613,104,PUT,REGULAR
662,10,ARRS,1.4191,1.42457,125,CALL,REGULAR
663,-10,SWIN,0.52722,0.53269,82,PUT,REGULAR
664,10,SWIN,2.73,2.73547,63,CALL,ODD
665,10,TURN,0.99342,0.99889,115,PUT,REGULAR
666,-10,AAON,3.18845,3.19392,70,CALL,REGULAR
667,10,ACNB,2.98665,2.99212,118,PUT,REGULAR
668,10,ARCW,4.51307,4.51854,92,CALL,REGULAR
669,-10,ADTN,2.03686,2.04233,96,PUT,REGULAR
670,10,SSRX,1.2631,1.26857,52,CALL,REGULAR
671,10,ASDR,0.30423,0.3097,131,PUT,REGULAR
672,-10,AMAG,0.55245,0.55792,72,CALL,ODD
673,10,EGHT,1.74322,1.74869,34,PUT,REGULAR
674,10,AGNC,4.96446,4.96993,29,CALL,REGULAR
675,-10,AGNCP,2.92307,2.92854,94,PUT,REGULAR
676,10,ABMD,4.4297,4.43517,48,CALL,REGULAR
677,10,AMCX,4.24485,4.25032,55,PUT,REGULAR
678,-10,ASDR,4.96093,4.9664,34,CALL,REGULAR
679,10,SWIN,4.48137,4.48684,62,PUT,REGULAR
680,10,PIH,3.36435,3.36982,84,CALL,ODD
681,-10,ANIP,2.8279,2.83337,149,PUT,REGULAR
682,10,ABMD,3.91143,3.9169,29,CALL,REGULAR
683,10,FUBC,2.8258,2.83127,147,PUT,REGULAR
684,-10,ARRS,4.79589,4.80136,58,CALL,REGULAR
685,10,AEY,3.6667,3.67217,150,PUT,REGULAR
686,10,AMCX,4.68882,4.69429,96,CALL,REGULAR
687,-10,EGHT,3.14538,3.15085,134,PUT,REGULAR
688,10,ACMR,4.61951,4.62498,109,CALL,ODD
689,10,ANSS,3.93342,3.93889,38,PUT,REGULAR
690,-10,ASBB,4.38335,4.38882,26,CALL,REGULAR
691,10,AMRK,2.41669,2.42216,131,PUT,REGULAR
692,10,ACAD,1.08514,1.09061,24,CALL,REGULAR
693,-10,EMDR,4.89346,4.89893,125,PUT,REGULAR
694,10,AMCX,0.32073,0.3262,30,CALL,REGULAR
695,10,FUBC,2.25972,2.26519,94,PUT,REGULAR
696,-10,AGNC,0.34902,0.35449,109,CALL,ODD
697,10,AEY,2.79149,2.79696,97,PUT,REGULAR
698,10,AEY,3.77829,3.78376,127,CALL,REGULAR
699,-10,ARRS,4.35626,4.36173,72,PUT,REGULAR
700,10,AEZS,4.49594,4.50141,74,CALL,REGULAR
701,10,ATNY,2.72267,2.72814,68,PUT,REGULAR
702,-10,AMCX,0.67855,0.68402,92,CALL,REGULAR
703,10,AAON,3.68678,3.69225,147,PUT,REGULAR
704,10,UHAL,0.60709,0.61256,50,CALL,ODD
705,-10,FUBC,2.48033,2.4858,106,PUT,REGULAR
706,10,ACIW,1.75312,1.75859,145,CALL,REGULAR
707,10,EMDR,3.67172,3.67719,24,PUT,REGULAR
708,-10,ADTN,1.76042,1.76589,57,CALL,REGULAR
709,10,SHLM,3.50349,3.50896,72,PUT,REGULAR
710,10,ASML,0.00978,0.01525,45,CALL,REGULAR
711,-10,ASV,4.36394,4.36941,142,PUT,REGULAR
712,10,ARRS,0.89526,0.90073,37,CALL,ODD
713,10,SRCE,2.78407,2.78954,81,PUT,REGULAR
714,-10,ATNY,3.34327,3.34874,138,CALL,REGULAR
715,10,AMCX,2.04426,2.04973,64,PUT,REGULAR
716,10,JOBS,4.62,4.62547,51,CALL,REGULAR
717,-10,ADMA,4.31097,4.31644,60,PUT,REGULAR
718,10,ACIW,3.56078,3.56625,30,CALL,REGULAR
719,10,AGNC,4.84938,4.85485,62,PUT,REGULAR
720,-10,TURN,3.09442,3.09989,60,CALL,ODD
721,10,ANAD,0.36026,0.36573,40,PUT,REGULAR
722,10,ADTN,0.68724,0.69271,36,CALL,REGULAR
723,-10,ARIS,3.54226,3.54773,43,PUT,REGULAR
724,10,ASDR,4.39077,4.39624,149,CALL,REGULAR
725,10,ARMH,4.12103,4.1265,116,PUT,REGULAR
726,-10,ARIS,1.29329,1.29876,37,CALL,REGULAR
727,10,AMAG,3.21589,3.22136,106,PUT,REGULAR
728,10,ANAD,3.16899,3.17446,67,CALL,ODD
729,-10,ATNY,0.35436,0.35983,119,PUT,REGULAR
730,10,TWOU,0.48314,0.48861,106,CALL,REGULAR
731,10,ARCW,1.38704,1.39251,89,PUT,REGULAR
732,-10,ABMD,4.34861,4.35408,65,CALL,REGULAR
733,10,ARMH,3.24056,3.24603,75,PUT,REGULAR
734,10,AMAG,3.58707,3.59254,28,CALL,REGULAR
735,-10,ARCW,2.4442,2.44967,116,PUT,REGULAR
736,10,RUDR,4.60131,4.60678,145,CALL,ODD
737,10,ACIU,4.99802,5.00349,76,PUT,REGULAR
738,-10,AEPI,1.91452,1.91999,106,CALL,REGULAR
739,10,ARMH,0.50217,0.50764,108,PUT,REGULAR
740,10,RUDR,3.50899,3.51446,130,CALL,REGULAR
741,-10,ARMH,2.95031,2.95578,21,PUT,REGULAR
742,10,ARCW,0.17893,0.1844,117,CALL,REGULAR
743,10,UHAL,2.00541,2.01088,86,PUT,REGULAR
744,-10,AMRK,3.60026,3.60573,101,CALL,ODD
745,10,TWOU,2.92427,2.92974,128,PUT,REGULAR
746,10,ANIP,1.37668,1.38215,26,CALL,REGULAR
747,-10,ADTN,1.77189,1.77736,103,PUT,REGULAR
748,10,ARCW,3.59824,3.60371,93,CALL,REGULAR
749,10,AEZS,3.23123,3.2367,145,PUT,REGULAR
750,-10,ACIU,0.69821,0.70368,54,CALL,REGULAR
751,10,AMAG,4.66849,4.67396,123,PUT,REGULAR
752,10,ACNB,2.01755,2.02302,58,CALL,ODD
753,-10,ACMR,3.12928,3.13475,99,PUT,REGULAR
754,10,SHLM,1.56989,1.57536,20,CALL,REGULAR
755,10,SSRX,0.10476,0.11023,33,PUT,REGULAR
756,-10,FLWS,2.27897,2.28444,117,CALL,REGULAR
757,10,SSRX,1.97742,1.98289,105,PUT,REGULAR
758,10,FCCY,1.00017,1.00564,109,CALL,REGULAR
759,-10,AEY,3.30367,3.30914,113,PUT,REGULAR
760,10,AEY,3.77311,3.77858,48,CALL,ODD
761,10,RUDR,1.67831,1.68378,120,PUT,REGULAR
762,-10,ALJJ,1.37812,1.38359,125,CALL,REGULAR
763,10,ANSS,2.76228,2.76775,31,PUT,REGULAR
764,10,ACNB,3.11533,3.1208,35,CALL,REGULAR
765,-10,AEY,1.99613,2.0016,62,PUT,REGULAR
766,10,UHAL,0.98185,0.98732,79,CALL,REGULAR
767,10,AGNC,4.45458,4.46005,90,PUT,REGULAR
768,-10,SWIN,0.08072,0.08619,100,CALL,ODD
769,10,TURN,3.9284,3.93387,72,PUT,REGULAR
770,10,AAON,1.40923,1.4147,76,CALL,REGULAR
771,-10,EMDR,3.65151,3.65698,50,PUT,REGULAR
772,10,VNET,4.48156,4.48703,87,CALL,REGULAR
773,10,SRCE,4.06671,4.07218,21,PUT,REGULAR
774,-10,ADMA,1.6329,1.63837,94,CALL,REGULAR
775,10,ANSS,0.3488,0.35427,141,PUT,REGULAR
776,10,ALJJ,2.31726,2.32273,109,CALL,ODD
777,-10,TURN,1.94576,1.95123,121,PUT,REGULAR
778,10,ATNY,3.04023,3.0457,130,CALL,REGULAR
779,10,ACIU,0.6936,0.69907,88,PUT,REGULAR
780,-10,ADTN,3.69258,3.69805,106,CALL,REGULAR
781,10,AEY,3.90452,3.90999,147,PUT,REGULAR
782,10,VNET,2.11793,2.1234,125,CALL,REGULAR
783,-10,ASBB,0.10048,0.10595,71,PUT,REGULAR
784,10,ASDR,3.7117,3.71717,35,CALL,ODD
785,10,ATNY,0.98488,0.99035,82,PUT,REGULAR
786,-10,ACIW,3.87482,3.88029,76,CALL,REGULAR
787,10,ABMD,2.06277,2.06824,106,PUT,REGULAR
788,10,ASV,0.76183,0.7673,100,CALL,REGULAR
789,-10,ARMH,2.48836,2.49383,34,PUT,REGULAR
790,10,ADTN,1.0481,1.05357,37,CALL,REGULAR
791,10,ASML,4.44902,4.45449,47,PUT,REGULAR
792,-10,ACIW,1.0513,1.05677,139,CALL,ODD
793,10,AMRK,3.13078,3.13625,138,PUT,REGULAR
794,10,ADTN,4.55015,4.55562,35,CALL,REGULAR
795,-10,SSRX,0.92649,0.93196,103,PUT,REGULAR
796,10,AMRK,2.90859,2.91406,48,CALL,REGULAR
797,10,SWIN,3.34126,3.34673,28,PUT,REGULAR
798,-10,ATNY,3.27661,3.28208,37,CALL,REGULAR
799,10,ARIS,3.6312,3.63667,139,PUT,REGULAR
800,10,SWIN,1.67711,1.68258,91,CALL,ODD
801,-10,EGHT,4.89826,4.90373,79,PUT,REGULAR
802,10,AMRK,2.47267,2.47814,102,CALL,REGULAR
803,10,UHAL,0.54522,0.55069,132,PUT,REGULAR
804,-10,AMRK,3.56958,3.57505,108,CALL,REGULAR
805,10,AMRK,0.17706,0.18253,49,PUT,REGULAR
806,10,ACAD,3.56063,3.5661,105,CALL,REGULAR
807,-10,AEY,0.18756,0.19303,119,PUT,REGULAR
808,10,AMRK,1.51353,1.519,104,CALL,ODD
809,10,ARCW,0.09979,0.10526,67,PUT,REGULAR
810,-10,FUBC,4.77042,4.77589,123,CALL,REGULAR
811,10,FCTY,1.67927,1.68474,70,PUT,REGULAR
812,10,AAON,2.90339,2.90886,24,CALL,REGULAR
813,-10,AEZS,3.08453,3.09,90,PUT,REGULAR
814,10,FUBC,0.099,0.10447,107,CALL,REGULAR
815,10,CAFD,4.15903,4.1645,87,PUT,REGULAR
816,-10,SHLM,3.276,3.28147,30,CALL,ODD
817,10,ASML,1.90623,1.9117,36,PUT,REGULAR
818,10,ACIW,2.48106,2.48653,41,CALL,REGULAR
819,-10,AEPI,1.05305,1.05852,53,PUT,REGULAR
820,10,ASDR,3.61704,3.62251,84,CALL,REGULAR
821,10,AGNCP,3.12128,3.12675,23,PUT,REGULAR
822,-10,JOBS,4.62097,4.62644,148,CALL,REGULAR
823,10,AMRK,1.19207,1.19754,78,PUT,REGULAR
824,10,ARMH,0.61664,0.62211,65,CALL,ODD
825,-10,SWIN,1.40257,1.40804,104,PUT,REGULAR
826,10,ANIP,2.76699,2.77246,31,CALL,REGULAR
827,10,UHAL,4.45316,4.45863,85,PUT,REGULAR
828,-10,SSRX,4.64319,4.64866,65,CALL,REGULAR
829,10,ALJJ,2.59615,2.60162,100,PUT,REGULAR
830,10,FUBC,3.23328,3.23875,91,CALL,REGULAR
831,-10,ACMR,4.1517,4.15717,60,PUT,REGULAR
832,10,ANSS,3.59331,3.59878,90,CALL,ODD
833,10,ADTN,0.73559,0.74106,72,PUT,REGULAR
834,-10,FCTY,1.70754,1.71301,136,CALL,REGULAR
835,10,TURN,2.98046,2.98593,128,PUT,REGULAR
836,10,FCTY,3.38128,3.38675,55,CALL,REGULAR
837,-10,AMRK,4.6153,4.62077,35,PUT,REGULAR
838,10,TURN,3.30237,3.30784,35,CALL,REGULAR
839,10,FCCY,4.81453,4.82,21,PUT,REGULAR
840,-10,EMDR,4.10656,4.11203,32,CALL,ODD
841,10,AGNCB,4.79975,4.80522,113,PUT,REGULAR
842,10,JOBS,0.54817,0.55364,119,CALL,REGULAR
843,-10,ALJJ,4.98616,4.99163,122,PUT,REGULAR
844,10,ASDR,2.61363,2.6191,62,CALL,REGULAR
845,10,AMCX,0.64038,0.64585,78,PUT,REGULAR
846,-10,AAON,2.83349,2.83896,131,CALL,REGULAR
847,10,ARCW,1.49264,1.49811,51,PUT,REGULAR
848,10,ANIP,1.27021,1.27568,43,CALL,ODD
849,-10,RUDR,1.99574,2.00121,20,PUT,REGULAR
850,10,ARIS,3.30355,3.30902,103,CALL,REGULAR
851,10,AMRK,3.19431,3.19978,86,PUT,REGULAR
852,-10,AMRK,2.9401,2.94557,122,CALL,REGULAR
853,10,SSRX,3.47863,3.4841,21,PUT,REGULAR
854,10,TWOU,2.1912,2.19667,76,CALL,REGULAR
855,-10,UHAL,0.5143,0.51977,34,PUT,REGULAR
856,10,AMAG,4.61073,4.6162,50,CALL,ODD
857,10,ADMA,3.02505,3.03052,98,PUT,REGULAR
858,-10,AEPI,1.29476,1.30023,97,CALL,REGULAR
859,10,PIH,0.6705,0.67597,32,PUT,REGULAR
860,10,ABMD,0.88966,0.89513,146,CALL,REGULAR
861,-10,VNET,0.48668,0.49215,148,PUT,REGULAR
862,10,ACAD,4.40401,4.40948,55,CALL,REGULAR
863,10,ADMA,3.89662,3.90209,54,PUT,REGULAR
864,-10,SRCE,1.72849,1.73396,98,CALL,ODD
865,10,SSRX,3.14686,3.15233,32,PUT,REGULAR
866,10,EGHT,0.93922,0.94469,75,CALL,REGULAR
867,-10,CAFD,4.47325,4.47872,133,PUT,REGULAR
868,10,ACIW,0.41283,0.4183,68,CALL,REGULAR
869,10,AGNCB,3.51999,3.52546,64,PUT,REGULAR
870,-10,AGNCP,0.25921,0.26468,86,CALL,REGULAR
871,10,ASDR,3.88361,3.88908,58,PUT,REGULAR
872,10,SWIN,2.24004,2.24551,95,CALL,ODD
873,-10,ANIP,4.58719,4.59266,42,PUT,REGULAR
874,10,ASBB,1.85195,1.85742,144,CALL,REGULAR
875,10,AMCX,2.78731,2.79278,77,PUT,REGULAR
876,-10,AGNC,4.04961,4.05508,118,CALL,REGULAR
877,10,ARMH,4.08186,4.08733,112,PUT,REGULAR
878,10,ASV,0.1224,0.12787,115,CALL,REGULAR
879,-10,ADMA,2.79981,2.80528,104,PUT,REGULAR
880,10,SHLM,0.63017,0.63564,143,CALL,ODD
881,10,ALJJ,3.64766,3.65313,45,PUT,REGULAR
882,-10,TWOU,2.30874,2.31421,32,CALL,REGULAR
883,10,VNET,4.75329,4.75876,62,PUT,REGULAR
884,10,ACIW,0.84515,0.85062,127,CALL,REGULAR
885,-10,AGNCB,4.83395,4.83942,79,PUT,REGULAR
886,10,TURN,0.28849,0.29396,76,CALL,REGULAR
887,10,ASV,0.99377,0.99924,24,PUT,REGULAR
888,-10,SSRX,4.23039,4.23586,111,CALL,ODD
889,10,FCTY,4.1299,4.13537,65,PUT,REGULAR
890,10,SRCE,1.93378,1.93925,80,CALL,REGULAR
891,-10,AGNC,4.82329,4.82876,22,PUT,REGULAR
892,10,ARMH,0.27249,0.27796,108,CALL,REGULAR
893,10,ACAD,4.7375,4.74297,141,PUT,REGULAR
894,-10,PIH,0.13824,0.14371,48,CALL,REGULAR
895,10,JOBS,2.36091,2.36638,38,PUT,REGULAR
896,10,CAFD,2.74818,2.75365,36,CALL,ODD
897,-10,ALJJ,0.68591,0.69138,36,PUT,REGULAR
898,10,ACAD,4.92577,4.93124,59,CALL,REGULAR
899,10,TURN,0.15371,0.15918,92,PUT,REGULAR
900,-10,TURN,1.04184,1.04731,60,CALL,REGULAR
